Dependency,AvailNorm,throughNorm,successNorm,reliableNORM,compliantNorm,bestpracNorm,latencyNorm,documentNorm
0.022186,0.91398,0.30930,0.92391,0.71429,0.67164,0.55556,0.00281,0.65625
0.004123,0.63441,0.28837,0.63043,0.60714,1.00000,0.60000,0.00122,0.09375
0.044420,0.93548,0.02558,0.97826,0.60714,1.00000,0.71111,0.00892,0.06250
0.009490,0.94624,0.51860,0.98913,0.30357,0.83582,0.60000,0.00018,0.01042
0.034123,0.94624,0.02558,0.97826,0.71429,1.00000,0.75556,0.00207,0.34375
0.032710,0.95699,0.31163,0.98913,0.71429,1.00000,0.75556,0.00864,0.88542
0.046440,0.97849,0.21860,1.00000,0.83929,0.67164,0.33333,0.00042,0.02083
0.039373,1.00000,0.30000,1.00000,0.71429,1.00000,0.75556,0.01238,0.35417
0.059564,0.96774,0.23953,0.98913,0.83929,1.00000,0.80000,0.00049,0.04167
0.144568,0.69892,0.17674,0.69565,0.71429,0.67164,0.75556,0.00030,0.68750
0.046359,0.87097,0.04186,0.95652,0.60714,1.00000,0.71111,0.01037,0.05208
0.010277,0.64516,0.33953,0.64130,0.71429,0.50746,0.66667,0.00907,0.90625
0.094494,0.88172,0.17907,0.95652,0.89286,0.83582,0.91111,0.00783,0.61458
0.012452,0.90323,0.43023,0.96739,0.60714,0.67164,0.60000,0.00010,0.94792
0.036243,0.97849,0.09070,1.00000,0.60714,1.00000,0.60000,0.00417,0.17708
0.670245,0.90323,0.03256,0.96739,0.48214,0.67164,0.64444,0.00455,0.93750
0.118185,0.73118,0.14419,0.73913,0.35714,0.83582,0.35556,0.00163,0.63542
0.014437,0.84946,0.38140,0.84783,0.83929,0.83582,0.82222,0.00054,0.91667
0.016692,0.93548,0.27209,0.97826,0.71429,0.67164,0.66667,0.00042,0.05208
0.045511,0.95699,0.07209,0.98913,0.71429,1.00000,0.75556,0.01168,0.04167
0.008278,0.91398,0.85581,0.96739,0.71429,1.00000,0.75556,0.00018,0.91667
0.141237,0.84946,0.21163,0.84783,0.71429,0.67164,0.75556,0.00042,0.05208
0.055271,0.84946,0.08140,0.84783,0.35714,0.83582,0.35556,0.02259,0.01042
0.051487,0.84946,0.08605,0.85870,0.35714,0.83582,0.35556,0.02168,0.09375
0.224182,0.21505,0.07209,0.21739,0.48214,0.67164,0.64444,0.00040,0.00000
0.039877,0.88172,0.54884,0.95652,0.80357,0.83582,0.86667,0.02554,0.08333
0.043169,1.00000,0.03023,1.00000,0.30357,1.00000,0.48889,0.01018,0.11458
0.032053,0.84946,0.30698,0.94565,0.60714,0.67164,0.71111,0.00021,0.38542
0.035536,0.83871,0.03953,0.94565,0.71429,1.00000,0.75556,0.00192,0.40625
0.240208,0.60215,0.04186,0.60870,0.89286,0.83582,0.91111,0.20984,0.41667
0.046642,0.87097,0.25116,0.86957,0.60714,0.67164,0.48889,0.00260,0.01042
0.005058,0.69892,0.23488,0.70652,0.60714,1.00000,0.60000,0.00140,0.07292
0.009086,0.81720,0.89767,0.82609,0.83929,0.83582,0.15556,0.00042,0.02083
0.063703,0.84946,0.10233,0.84783,0.71429,0.83582,0.75556,0.06455,0.65625
0.085913,0.76344,0.06047,0.77174,0.71429,0.50746,0.75556,0.04281,0.67708
0.069094,0.95699,0.02326,0.98913,0.60714,1.00000,0.71111,0.01066,0.09375
0.011644,0.97849,0.10698,0.98913,0.71429,1.00000,0.75556,0.00389,0.07292
0.019787,0.96774,0.17209,0.98913,0.71429,0.67164,0.75556,0.00211,0.09375
0.060573,0.92473,0.10698,0.97826,0.60714,0.67164,0.48889,0.00646,0.00000
0.039332,0.93548,0.35349,0.97826,0.71429,1.00000,0.75556,0.00134,0.32292
0.050722,0.92473,0.17674,0.97826,0.60714,0.67164,0.71111,0.00380,0.94792
0.035940,0.97849,0.03488,1.00000,0.71429,0.67164,0.75556,0.00066,0.08333
0.013023,0.89247,0.03023,0.96739,0.44643,1.00000,0.55556,0.00193,0.03125
0.044582,0.91398,0.02326,0.96739,0.71429,1.00000,0.75556,0.00192,0.38542
0.022210,0.81720,0.30465,0.82609,0.83929,1.00000,0.73333,0.00042,0.02083
0.102167,0.94624,0.21395,0.98913,0.71429,1.00000,0.75556,0.00173,0.42708
0.024835,0.81720,0.59535,0.82609,0.80357,0.83582,0.86667,0.00066,0.06250
0.075111,0.82796,0.02093,0.83696,0.35714,0.83582,0.35556,0.04028,0.01042
0.033921,0.81720,0.49070,0.82609,0.89286,0.83582,0.91111,0.00091,0.36458
0.012922,0.83871,0.37209,0.94565,0.71429,0.83582,0.55556,0.00380,0.65625
0.088169,0.60215,0.18140,0.59783,0.60714,0.67164,0.48889,0.00171,0.03125
0.059463,0.87097,0.10465,0.95652,0.71429,0.67164,0.75556,0.00707,0.98958
0.014249,0.88172,0.04884,0.95652,0.71429,1.00000,0.66667,0.00132,0.01042
0.002132,0.59140,0.17209,0.59783,0.60714,0.83582,0.48889,0.00038,0.38542
0.032952,1.00000,0.02326,1.00000,0.71429,1.00000,0.75556,0.00245,0.40625
0.135079,0.84946,0.07209,0.94565,0.71429,0.67164,0.75556,0.00368,0.31250
0.030624,0.65591,0.01163,0.65217,0.60714,0.83582,0.48889,0.01443,0.81250
0.071275,0.69892,0.37442,0.69565,0.80357,0.83582,0.86667,0.02868,0.10417
0.038924,0.09677,0.26744,0.09783,0.69643,0.67164,0.80000,0.00071,0.59375
0.025037,0.81720,0.59302,0.82609,0.80357,0.83582,0.86667,0.00091,0.04167
0.064545,0.63441,0.06744,0.63043,0.83929,0.83582,0.73333,0.01431,0.06250
0.058346,0.05376,0.07907,0.05435,0.60714,0.67164,0.48889,0.00603,0.40625
0.056697,0.89247,0.02791,0.96739,0.60714,1.00000,0.71111,0.01110,0.08333
0.032760,0.91398,0.18837,0.96739,0.83929,1.00000,0.82222,0.00477,0.92708
0.053708,0.82796,0.07209,0.82609,0.60714,0.67164,0.60000,0.00066,0.89583
0.072688,0.52688,0.12558,0.52174,0.60714,0.67164,0.77778,0.01202,0.03125
0.020024,0.88172,0.19302,0.95652,0.71429,0.34328,0.55556,0.00264,0.06250
0.017768,0.90323,0.74884,0.96739,0.44643,0.83582,0.66667,0.00139,0.08333
0.058958,0.91398,0.59302,0.96739,0.71429,1.00000,0.75556,0.03714,0.05208
0.020863,0.60215,0.46047,0.59783,0.89286,0.83582,0.91111,0.00042,0.07292
0.083945,0.87097,0.10233,0.95652,0.60714,1.00000,0.48889,0.03430,0.90625
0.005452,0.81720,0.57209,0.82609,0.80357,0.83582,0.86667,0.00066,0.00000
0.006990,0.10753,0.12093,0.09783,0.48214,0.67164,0.64444,0.00127,0.06250
0.042666,0.05376,0.16744,0.04348,0.35714,0.67164,0.46667,0.00222,0.67708
0.383496,0.74194,0.05116,0.73913,0.71429,0.67164,0.84444,0.39300,0.03125
0.025441,0.81720,0.52791,0.82609,0.80357,0.83582,0.86667,0.00115,0.00000
0.057747,0.89247,0.54419,0.96739,0.71429,1.00000,0.66667,0.00550,0.02083
0.018309,0.55914,0.19535,0.56522,0.83929,0.67164,0.73333,0.00076,0.92708
0.050082,0.84946,0.07209,0.84783,0.35714,0.83582,0.35556,0.02213,0.03125
0.029392,0.38710,0.12093,0.38043,0.89286,0.83582,0.91111,0.00218,0.08333
0.019123,0.62366,0.04651,0.61957,0.71429,0.83582,0.66667,0.00027,0.93750
0.025845,0.88172,0.31395,0.95652,0.83929,0.67164,0.82222,0.00042,0.64583
0.033638,0.96774,0.07442,0.98913,0.44643,1.00000,0.55556,0.00158,0.32292
0.067509,0.86022,0.03023,0.86957,0.35714,0.83582,0.35556,0.03052,0.08333
0.034163,0.86022,0.08372,0.95652,0.71429,1.00000,0.75556,0.00144,0.34375
0.019854,0.84946,0.23256,0.94565,0.71429,0.67164,0.75556,0.00187,0.05208
0.021766,0.90323,0.43488,0.96739,0.71429,0.67164,0.26667,0.00651,0.90625
0.016052,0.52688,0.16047,0.53261,0.71429,1.00000,0.66667,0.00036,0.61458
0.004814,0.67742,0.24186,0.68478,0.60714,1.00000,0.60000,0.00138,0.04167
0.051285,0.98925,0.02326,1.00000,0.44643,1.00000,0.55556,0.00231,0.39583
0.023018,0.92473,0.08372,0.97826,0.71429,0.83582,0.26667,0.00755,0.11458
0.053795,0.83871,0.03953,0.84783,0.35714,0.83582,0.35556,0.02813,0.03125
0.052699,0.98925,0.23721,1.00000,0.89286,0.83582,0.91111,0.00477,0.07292
0.217105,0.76344,0.06279,0.77174,0.71429,0.67164,0.75556,0.01812,0.16667
0.043492,0.94624,0.03953,0.97826,0.44643,1.00000,0.55556,0.00178,0.34375
0.256225,0.70968,0.02558,0.71739,0.71429,0.83582,0.55556,0.06262,0.11458
0.054314,0.89247,0.29070,0.95652,0.71429,1.00000,0.75556,0.00163,0.35417
0.013253,0.81720,0.30698,0.82609,0.80357,0.83582,0.86667,0.01162,0.02083
0.023311,0.95699,0.30465,0.98913,0.60714,0.67164,0.60000,0.00141,0.07292
0.025885,0.90323,0.03023,0.90217,0.71429,1.00000,0.66667,0.00274,0.63542
0.005668,0.87097,0.38605,0.95652,0.60714,1.00000,0.60000,0.00025,0.02083
0.037370,0.55914,0.17442,0.55435,0.71429,0.67164,0.66667,0.01452,0.27083
0.097624,0.91398,0.14884,0.96739,0.60714,1.00000,0.48889,0.00459,0.63542
0.020405,1.00000,0.25349,1.00000,0.48214,0.67164,0.42222,0.00044,0.85417
0.045812,0.86022,0.16047,0.86957,0.60714,1.00000,0.60000,0.01697,0.03125
0.026349,0.51613,0.14419,0.52174,0.60714,0.83582,0.48889,0.00638,0.09375
0.029816,0.97849,0.05814,1.00000,0.48214,0.67164,0.64444,0.00767,0.27083
0.012317,0.93548,0.01395,0.97826,0.71429,0.67164,0.66667,0.00066,0.98958
0.017903,0.91398,0.16512,0.96739,0.71429,0.67164,0.75556,0.00429,0.08333
0.008531,0.98925,0.48140,1.00000,0.71429,0.67164,0.66667,0.00610,0.94792
0.018273,0.97849,0.28605,1.00000,0.71429,0.83582,0.55556,0.00260,0.08333
0.003231,0.96774,0.26744,0.98913,0.71429,0.67164,0.75556,0.00042,0.38542
0.015008,0.94624,0.25349,0.98913,0.60714,0.67164,0.60000,0.00762,0.98958
0.116705,0.96774,0.03023,0.98913,0.83929,0.67164,0.33333,0.01310,0.33333
0.050932,0.91398,0.26279,0.92391,0.71429,1.00000,0.66667,0.00106,0.61458
0.027258,0.97849,0.13953,0.98913,0.71429,0.67164,0.75556,0.00018,0.37500
0.025845,1.00000,0.54186,1.00000,0.71429,1.00000,0.66667,0.00042,0.03125
0.060941,0.83871,0.00698,0.83696,0.35714,0.83582,0.35556,0.03392,0.02083
0.034648,0.64516,0.09070,0.64130,0.71429,0.83582,0.55556,0.01349,0.03125
0.068179,0.60215,0.14419,0.59783,0.71429,0.83582,0.26667,0.00372,0.93750
0.027393,0.86022,0.15581,0.94565,0.71429,0.67164,0.75556,0.00332,0.07292
0.058037,0.25806,0.11163,0.26087,0.48214,0.67164,0.73333,0.02988,0.10417
0.016102,0.52688,0.11163,0.53261,0.71429,0.83582,0.66667,0.00042,0.37500
0.078079,0.64516,0.10930,0.64130,0.83929,0.50746,0.82222,0.00873,0.09375
0.022614,0.93548,0.38605,0.97826,0.71429,0.67164,0.75556,0.00864,0.42708
0.055661,0.60215,0.19767,0.59783,0.89286,0.83582,0.91111,0.00968,0.11458
0.042250,0.87097,0.14419,0.95652,0.71429,1.00000,0.66667,0.00405,0.59375
0.016759,0.96774,0.27442,0.98913,0.71429,0.67164,0.75556,0.01371,0.41667
0.029479,0.88172,0.13256,0.95652,0.71429,0.67164,0.75556,0.00066,0.01042
0.033921,0.68817,0.30233,0.69565,0.89286,0.83582,0.91111,0.00260,0.03125
0.032015,1.00000,0.26744,1.00000,0.71429,0.67164,0.66667,0.00617,0.97917
0.045505,0.29032,0.13488,0.29348,0.60714,0.83582,0.48889,0.00851,0.08333
0.016355,0.95699,0.18372,0.98913,0.71429,0.67164,0.66667,0.00066,0.10417
0.035375,0.94624,0.03488,0.97826,0.71429,1.00000,0.75556,0.00303,0.32292
0.012519,0.81720,0.39535,0.82609,0.71429,0.67164,0.66667,0.00091,0.04167
0.058756,0.83871,0.27674,0.94565,0.44643,1.00000,0.55556,0.00226,0.33333
0.030135,0.86022,0.09302,0.95652,0.71429,1.00000,0.66667,0.00350,0.58333
0.027056,0.84946,0.38140,0.94565,0.71429,1.00000,0.66667,0.00042,0.07292
0.031094,0.91398,0.21628,0.96739,0.71429,1.00000,0.75556,0.01023,0.00000
0.021302,0.93548,0.15581,0.97826,0.71429,0.67164,0.75556,0.00296,0.02083
0.049388,0.94624,0.32093,0.98913,0.71429,1.00000,0.75556,0.00163,0.35417
0.243325,0.61290,0.07442,0.60870,0.71429,0.83582,0.66667,0.00686,0.89583
0.010621,0.87097,0.43256,0.95652,0.60714,0.67164,0.17778,0.00767,0.03125
0.014471,0.86022,0.10930,0.94565,0.71429,1.00000,0.75556,0.00594,0.11458
0.094898,0.88172,0.04884,0.95652,0.71429,1.00000,0.75556,0.01028,0.04167
0.075682,0.63441,0.06047,0.63043,0.83929,0.83582,0.73333,0.01890,0.01042
0.027359,0.69892,0.32326,0.69565,0.89286,0.83582,0.91111,0.00163,0.10417
0.057016,0.05376,0.08140,0.05435,0.60714,0.67164,0.48889,0.00744,0.34375
0.006528,0.90323,0.03721,0.96739,0.83929,0.67164,0.82222,0.00042,0.67708
0.035738,0.92473,0.02791,0.97826,0.44643,1.00000,0.55556,0.00202,0.41667
0.003786,0.76344,0.23953,0.76087,0.71429,0.83582,0.75556,0.00079,0.89583
0.134675,0.81720,0.35814,0.82609,1.00000,1.00000,0.95556,0.00187,0.66667
0.018576,0.06452,0.20465,0.06522,0.00000,0.67164,0.20000,0.00197,0.97917
0.042119,0.98925,0.03488,1.00000,0.30357,1.00000,0.48889,0.00979,0.05208
0.113474,0.91398,0.08140,0.96739,0.60714,0.83582,0.48889,0.00228,0.09375
0.008480,0.81720,0.52558,0.82609,0.30357,0.83582,0.66667,0.00091,0.06250
0.558196,0.95699,0.04419,0.98913,0.71429,0.67164,0.55556,0.00209,0.94792
0.094868,0.15054,0.14419,0.14130,0.48214,0.67164,0.53333,0.00144,0.60417
0.125690,0.96774,0.10698,0.98913,0.71429,1.00000,0.82222,0.00042,0.05208
0.318549,0.60215,0.08372,0.60870,0.71429,0.83582,0.55556,0.00115,0.58333
0.086418,0.81720,0.20930,0.82609,0.89286,0.83582,0.95556,0.01516,0.09375
0.033154,0.96774,0.02558,0.98913,0.71429,1.00000,0.75556,0.00197,0.32292
0.037354,0.89247,0.23488,0.96739,0.71429,1.00000,0.75556,0.00566,0.11458
0.036627,0.91398,0.03721,0.96739,0.71429,1.00000,0.75556,0.00158,0.42708
0.025643,0.68817,0.25814,0.69565,0.89286,0.83582,0.91111,0.00574,0.59375
0.027682,0.51613,0.23488,0.51087,0.60714,0.83582,0.60000,0.00671,0.36458
0.044259,0.97849,0.03023,1.00000,0.71429,1.00000,0.75556,0.00950,0.09375
0.014437,1.00000,0.02326,1.00000,0.71429,0.67164,0.66667,0.00030,0.89583
0.049064,0.77419,0.05116,0.77174,0.83929,0.67164,0.82222,0.00042,0.91667
0.016557,0.84946,0.41860,0.84783,0.71429,0.83582,0.75556,0.00103,0.11458
0.012123,0.93548,0.27442,0.97826,0.60714,0.67164,0.60000,0.00939,0.59375
0.715937,0.98925,0.04419,0.98913,0.83929,0.67164,0.73333,0.00757,0.97917
0.041022,0.90323,0.05581,0.91304,0.60714,0.83582,0.48889,0.01121,0.90625
0.026450,0.20430,0.17674,0.19565,0.35714,1.00000,0.35556,0.00380,0.33333
0.016724,0.72043,0.06279,0.71739,0.71429,0.67164,0.66667,0.00847,0.89583
0.054355,0.94624,0.22558,0.98913,0.71429,0.67164,0.66667,0.00506,0.92708
0.009742,0.96774,0.44651,0.98913,0.71429,0.83582,0.26667,0.00676,0.94792
0.059586,0.25806,0.10233,0.25000,0.48214,0.67164,0.73333,0.02860,0.08333
0.005654,0.84946,0.41628,0.84783,0.71429,0.83582,0.75556,0.00103,0.93750
0.030691,0.81720,0.51395,0.82609,0.71429,1.00000,0.75556,0.00163,0.07292
0.047146,0.40860,0.03488,0.40217,0.44643,0.67164,0.42222,0.00062,0.04167
0.804879,0.09677,0.01163,0.09783,0.48214,0.83582,0.64444,0.07609,0.38542
0.612700,0.89247,0.03023,0.96739,0.83929,0.67164,0.82222,0.00471,0.38542
0.015446,0.69892,0.39767,0.69565,0.30357,0.67164,0.60000,0.00054,0.04167
0.014740,0.81720,0.48140,0.82609,0.44643,0.67164,0.75556,0.00139,0.06250
0.025176,0.86022,0.28605,0.94565,0.48214,1.00000,0.53333,0.00351,0.96875
0.012383,0.98925,0.12558,1.00000,0.71429,1.00000,0.66667,0.01121,0.68750
0.068852,0.81720,0.41163,0.82609,0.89286,0.83582,0.91111,0.00356,0.60417
0.148859,0.52688,0.11860,0.52174,0.83929,1.00000,0.62222,0.00157,0.93750
0.034486,0.84946,0.03488,0.94565,0.44643,1.00000,0.55556,0.00216,0.35417
0.005603,0.84946,0.17907,0.84783,0.60714,1.00000,0.60000,0.00186,0.10417
0.014471,0.87097,0.11860,0.86957,0.71429,0.83582,0.55556,0.00469,0.08333
0.025146,0.89247,0.22093,0.95652,0.60714,0.83582,0.17778,0.00707,0.91667
0.088235,0.88172,0.26512,0.95652,0.44643,0.83582,0.42222,0.04728,0.07292
0.070366,0.52688,0.05349,0.53261,0.30357,0.67164,0.60000,0.01697,0.09375
0.014336,0.81720,0.54186,0.82609,0.83929,1.00000,0.82222,0.00066,0.06250
0.014336,0.81720,0.65349,0.82609,0.89286,0.83582,0.91111,0.00187,0.65625
0.041089,0.69892,0.19767,0.69565,0.80357,0.83582,0.86667,0.02820,0.09375
0.075464,0.76344,0.19302,0.77174,0.71429,0.83582,0.75556,0.00085,0.08333
0.016383,0.56989,0.20698,0.56522,0.71429,0.83582,0.66667,0.00076,0.88542
0.023624,0.81720,0.54419,0.82609,0.89286,0.83582,0.91111,0.00115,0.08333
0.059079,0.88172,0.06744,0.95652,0.71429,1.00000,0.75556,0.01144,0.07292
0.005452,0.81720,0.57442,0.82609,0.80357,0.83582,0.86667,0.00091,0.10417
0.101418,0.60215,0.14186,0.59783,0.83929,0.50746,0.82222,0.07839,0.41667
0.034571,0.58065,0.17442,0.58696,0.71429,0.67164,0.66667,0.01970,0.02083
0.049486,0.83871,0.04884,0.83696,0.35714,0.83582,0.35556,0.02312,0.03125
0.087428,0.93548,0.28605,0.97826,0.71429,0.67164,0.75556,0.00018,0.04167
0.037144,0.86022,0.25581,0.94565,0.35714,0.83582,0.35556,0.00971,0.01042
0.022008,0.89247,0.15349,0.96739,0.71429,0.67164,0.75556,0.00300,0.01042
0.041594,0.89247,0.18605,0.95652,0.83929,1.00000,0.73333,0.00471,0.05208
0.799569,0.89247,0.03721,0.89130,0.71429,0.67164,0.75556,0.00269,0.07292
0.029099,0.94624,0.26047,0.98913,0.35714,1.00000,0.46667,0.00898,0.91667
0.031094,0.82796,0.12326,0.82609,0.35714,0.83582,0.35556,0.02337,0.01042
0.018071,0.07527,0.14419,0.06522,0.48214,0.67164,0.42222,0.01566,0.07292
0.031397,0.84946,0.19767,0.84783,0.71429,0.67164,0.75556,0.00079,0.09375
0.052214,1.00000,0.02326,1.00000,0.60714,1.00000,0.71111,0.01086,0.04167
0.059045,0.84946,0.02558,0.84783,0.35714,0.83582,0.35556,0.02438,0.03125
0.019426,0.51613,0.18372,0.52174,0.48214,0.50746,0.64444,0.00246,0.90625
0.072638,0.76344,0.17674,0.77174,0.71429,0.83582,0.66667,0.00091,0.09375
0.029950,0.60215,0.22326,0.59783,0.83929,1.00000,0.82222,0.02594,0.11458
0.131012,0.16129,0.07209,0.15217,0.00000,0.83582,0.20000,0.00529,0.02083
0.046387,0.83871,0.10000,0.84783,0.35714,0.83582,0.35556,0.01985,0.09375
0.078342,0.52688,0.13953,0.52174,0.44643,0.67164,0.66667,0.00236,0.09375
0.024027,0.84946,0.53953,0.94565,0.83929,1.00000,0.82222,0.00042,0.97917
0.029075,0.81720,0.70930,0.82609,0.83929,0.67164,0.73333,0.02264,0.06250
0.051528,0.89247,0.28372,0.96739,0.71429,1.00000,0.75556,0.00293,0.39583
0.016008,0.50538,0.20233,0.50000,0.48214,0.83582,0.53333,0.00228,0.61458
0.048010,0.83871,0.08140,0.84783,0.35714,0.83582,0.35556,0.02137,0.02083
0.017633,0.83871,0.17209,0.94565,0.71429,0.67164,0.75556,0.00260,0.09375
0.025138,0.29032,0.04419,0.29348,0.60714,0.50746,0.71111,0.00517,0.11458
0.059059,0.91398,0.08140,0.96739,0.71429,0.67164,0.75556,0.00308,0.33333
0.025267,0.92473,0.30233,0.97826,0.71429,0.67164,0.66667,0.00556,0.96875
0.030565,0.66667,0.22791,0.67391,0.71429,0.50746,0.75556,0.01253,0.89583
0.084803,0.81720,0.35349,0.82609,0.89286,0.83582,0.91111,0.00042,0.09375
0.040406,0.59140,0.10930,0.59783,0.80357,0.83582,0.86667,0.00127,0.07292
0.045228,0.81720,0.44884,0.82609,0.89286,0.83582,0.91111,0.00211,0.31250
0.040223,0.61290,0.05581,0.60870,0.83929,0.50746,0.73333,0.01155,0.90625
0.001139,0.61290,0.13953,0.60870,0.60714,0.83582,0.48889,0.00037,0.39583
0.030848,0.83871,0.22326,0.94565,0.35714,1.00000,0.57778,0.00998,0.34375
0.043310,0.76344,0.19535,0.76087,0.71429,0.67164,0.75556,0.03901,0.36458
0.058877,0.84946,0.03721,0.94565,0.71429,1.00000,0.75556,0.00216,0.37500
0.015143,0.81720,0.87442,0.82609,0.71429,0.67164,0.55556,0.00018,0.02083
0.000808,0.96774,1.00000,0.98913,0.71429,1.00000,0.75556,0.00018,0.04167
0.025804,0.98925,0.11395,1.00000,0.71429,1.00000,0.75556,0.00095,0.89583
0.135785,0.84946,0.08372,0.84783,0.60714,0.67164,0.71111,0.00851,0.03125
0.018794,0.94624,0.30233,0.98913,0.60714,0.67164,0.71111,0.00505,0.93750
0.067529,0.12903,0.02326,0.13043,0.16071,0.67164,0.48889,0.01469,0.06250
0.030287,0.62366,0.23256,0.63043,0.60714,0.83582,0.35556,0.01721,0.08333
0.308942,0.70968,0.00233,0.71739,0.35714,0.83582,0.35556,0.09572,0.02083
0.009086,0.81720,0.56279,0.82609,0.71429,0.67164,0.75556,0.00115,0.05208
0.050074,0.83871,0.09535,0.94565,0.71429,0.67164,0.75556,0.02313,0.38542
0.067115,0.58065,0.15814,0.57609,0.71429,0.83582,0.55556,0.00709,0.02083
0.015143,0.81720,0.63256,0.82609,0.71429,1.00000,0.75556,0.00115,0.04167
0.753398,0.60215,0.03023,0.59783,0.89286,0.25373,0.91111,0.48085,0.57292
0.016759,0.81720,0.44651,0.82609,0.71429,0.83582,0.75556,0.00332,0.59375
0.027662,0.81720,0.44651,0.82609,0.71429,0.83582,0.55556,0.00091,0.10417
0.023240,0.64516,0.08605,0.65217,0.71429,0.83582,0.75556,0.00074,0.32292
0.010701,0.81720,0.50465,0.82609,0.80357,0.83582,0.86667,0.00066,0.60417
0.076044,0.98925,0.20465,1.00000,0.83929,0.83582,0.73333,0.00042,0.06250
0.020066,0.67742,0.10930,0.67391,0.71429,0.83582,0.75556,0.00136,0.03125
0.020983,0.93548,0.29070,0.94565,0.71429,0.83582,0.26667,0.01037,0.10417
0.016557,0.91398,0.32326,0.96739,0.71429,0.67164,0.66667,0.01014,0.91667
0.026652,0.95699,0.28140,0.95652,0.30357,0.83582,0.35556,0.00231,0.10417
0.017970,0.81720,0.29302,0.82609,0.71429,0.67164,0.75556,0.00405,0.64583
0.046440,0.60215,0.07674,0.60870,0.48214,0.83582,0.42222,0.00364,0.09375
0.034123,0.87097,0.51860,0.95652,0.83929,1.00000,0.82222,0.00598,0.32292
0.006907,0.68817,0.24651,0.68478,0.60714,1.00000,0.60000,0.00139,0.07292
0.035536,0.87097,0.06047,0.95652,0.48214,1.00000,0.53333,0.01057,0.30208
0.041777,0.83871,0.16279,0.84783,0.35714,0.83582,0.35556,0.01393,0.00000
0.027662,0.81720,0.34419,0.82609,0.71429,1.00000,0.55556,0.00066,0.37500
0.013831,0.52688,0.21628,0.52174,0.89286,0.83582,0.91111,0.00797,0.01042
0.013377,0.96774,0.02558,0.98913,0.83929,0.67164,0.82222,0.00936,0.91667
0.035571,0.98925,0.02558,1.00000,0.48214,1.00000,0.64444,0.01065,0.57292
0.119077,0.63441,0.09767,0.64130,0.71429,0.67164,0.75556,0.11654,0.03125
0.064561,0.52688,0.17209,0.52174,0.89286,0.83582,0.91111,0.00205,0.36458
0.034981,0.76344,0.20233,0.76087,0.60714,0.83582,0.48889,0.01316,0.07292
0.030198,0.95699,0.20233,0.98913,0.48214,0.67164,0.42222,0.00829,0.92708
0.053256,0.90323,0.18837,0.91304,0.60714,1.00000,0.48889,0.01116,0.06250
0.021605,0.81720,0.58605,0.82609,0.89286,0.83582,0.91111,0.00091,0.09375
0.041049,0.52688,0.02791,0.53261,0.48214,0.67164,0.64444,0.00199,0.08333
0.209443,0.07527,0.06977,0.06522,0.48214,0.67164,0.42222,0.00108,0.08333
0.014740,0.81720,0.63953,0.82609,0.89286,0.83582,0.91111,0.00236,0.68750
0.042199,0.94624,0.36512,0.97826,0.60714,1.00000,0.73333,0.00682,0.02083
0.003877,0.96774,0.52093,0.98913,0.60714,0.67164,0.48889,0.00163,0.80208
0.055172,0.16129,0.06279,0.15217,0.16071,0.67164,0.53333,0.04687,0.04167
0.027965,0.89247,0.17442,0.96739,0.83929,1.00000,0.73333,0.00936,0.10417
0.029142,0.88172,0.20465,0.95652,0.71429,0.67164,0.75556,0.00292,0.02083
0.821036,0.81720,0.01628,0.81522,0.60714,0.83582,0.48889,0.00238,0.10417
0.014336,0.92473,0.69535,0.97826,0.71429,0.50746,0.75556,0.00042,0.07292
0.034503,0.91398,0.14651,0.92391,0.00000,0.67164,0.20000,0.00228,0.02083
0.020958,0.89247,0.12791,0.90217,0.48214,0.83582,0.42222,0.00318,0.63542
0.034204,0.84946,0.35814,0.94565,0.44643,1.00000,0.55556,0.00129,0.33333
0.005654,0.81720,0.61163,0.82609,0.80357,0.83582,0.86667,0.00091,0.04167
0.008817,0.33333,0.05116,0.32609,0.83929,0.83582,0.62222,0.00083,0.63542
0.168620,0.88172,0.12791,0.95652,0.71429,0.67164,0.66667,0.00133,0.89583
0.009490,0.93548,0.50000,0.97826,0.30357,0.83582,0.60000,0.00018,0.03125
0.051003,0.93548,0.02326,0.97826,0.44643,1.00000,0.55556,0.00158,0.36458
0.223920,0.29032,0.03721,0.29348,0.60714,0.67164,0.71111,0.25468,0.11458
0.036061,0.88172,0.03256,0.95652,0.71429,1.00000,0.75556,0.00279,0.38542
0.020696,0.41935,0.14186,0.41304,0.71429,0.83582,0.75556,0.00187,0.67708
