Training,TRA,TRT,TRS,TRR,TRC,TRB,TRL,TRD
0.060054,0.82796,0.03023,0.82609,0.35714,0.83582,0.29268,0.05457,0.10417
0.053567,0.83871,0.07674,0.83696,0.35714,0.83582,0.29268,0.05505,0.06250
0.086135,0.93548,0.04651,0.97826,0.71429,1.00000,0.73171,0.01097,0.32292
0.043290,0.92473,0.04651,0.97826,0.60714,1.00000,0.68293,0.01929,0.02083
0.062593,0.94624,0.02558,0.97826,0.60714,1.00000,0.68293,0.02062,0.10417
0.051899,0.83871,0.11860,0.84783,0.35714,0.83582,0.29268,0.04412,0.07292
0.049705,0.82796,0.05814,0.83696,0.35714,0.83582,0.29268,0.04842,0.04167
0.080926,0.94624,0.23953,0.97826,0.71429,1.00000,0.73171,0.00590,0.33333
0.058272,0.84946,0.27674,0.94565,0.71429,1.00000,0.73171,0.00495,0.37500
0.039413,0.83871,0.03953,0.94565,0.71429,0.67164,0.73171,0.00265,0.34375
0.041392,0.86022,0.06279,0.94565,0.71429,1.00000,0.73171,0.00284,0.39583
0.047691,0.84946,0.03953,0.94565,0.44643,1.00000,0.51220,0.00380,0.40625
0.045147,0.92473,0.04651,0.97826,0.60714,1.00000,0.68293,0.01852,0.08333
0.043290,0.86022,0.03256,0.94565,0.44643,1.00000,0.51220,0.00342,0.34375
0.044097,0.93548,0.05116,0.97826,0.60714,1.00000,0.68293,0.01900,0.09375
0.656414,0.11828,0.02791,0.11957,0.60714,0.83582,0.43902,0.00130,0.06250
0.046526,0.84946,0.13023,0.85870,0.35714,0.83582,0.29268,0.03687,0.00000
0.058756,0.93548,0.28372,0.97826,0.71429,1.00000,0.73171,0.00495,0.33333
0.070467,0.95699,0.04419,0.98913,0.60714,1.00000,0.68293,0.02158,0.11458
0.209624,0.89247,0.07674,0.89130,0.71429,1.00000,0.73171,0.06804,0.00000
0.044461,0.86022,0.03721,0.94565,0.44643,1.00000,0.51220,0.00390,0.33333
0.051707,0.84946,0.11628,0.85870,0.35714,0.83582,0.29268,0.04331,0.03125
0.047126,0.86022,0.05349,0.95652,0.60714,1.00000,0.68293,0.02502,0.01042
0.054718,0.83871,0.06279,0.83696,0.35714,0.83582,0.29268,0.04468,0.11458
0.461826,0.92473,0.03488,0.92391,0.48214,0.67164,0.48780,0.76035,0.09375
0.025643,1.00000,0.16744,1.00000,0.71429,1.00000,0.73171,0.02294,0.10417
0.080294,0.66667,0.01163,0.66304,0.71429,1.00000,0.63415,0.00068,0.89583
0.109553,0.97849,0.02558,0.97826,0.48214,1.00000,0.43902,0.05062,0.01042
0.060230,0.83871,0.05349,0.84783,0.35714,0.83582,0.29268,0.04782,0.10417
0.056277,0.91398,0.14884,0.96739,0.69643,0.67164,0.78049,0.00485,0.09375
0.039292,0.95699,0.32326,0.98913,0.71429,1.00000,0.73171,0.00495,0.42708
0.449319,0.60215,0.06512,0.59783,0.71429,0.83582,0.51220,0.00259,0.59375
0.040544,0.96774,0.02558,0.98913,0.71429,1.00000,0.73171,0.00485,0.35417
0.065042,0.83871,0.02326,0.84783,0.35714,0.83582,0.29268,0.05559,0.07292
0.005508,0.78495,0.20930,0.79348,0.60714,1.00000,0.56098,0.00264,0.10417
0.040180,0.81720,0.39767,0.82609,1.00000,0.67164,0.95122,0.00323,0.07292
0.091512,0.87097,0.13256,0.95652,0.48214,0.67164,0.60976,0.00040,0.92708
0.024734,0.97849,0.06279,1.00000,0.71429,0.67164,0.63415,0.00777,0.37500
0.025037,1.00000,0.28837,1.00000,0.71429,1.00000,0.63415,0.00227,0.07292
0.066328,0.58065,0.04651,0.58696,0.71429,0.50746,0.73171,0.04844,0.96875
0.013817,0.86022,0.02558,0.94565,0.71429,1.00000,0.63415,0.00254,0.10417
0.250017,0.52688,0.06744,0.53261,0.60714,0.83582,0.43902,0.04230,0.08333
0.040907,0.91398,0.28140,0.96739,0.71429,1.00000,0.51220,0.00753,0.03125
0.039540,0.41935,0.11163,0.42391,0.80357,0.83582,0.85366,0.00514,0.11458
0.151837,0.82796,0.05581,0.82609,0.60714,0.67164,0.43902,0.29048,0.59375
0.042603,0.94624,0.55116,0.97826,0.71429,0.83582,0.19512,0.00036,0.35417
0.040029,0.93548,0.18605,0.97826,0.71429,0.67164,0.63415,0.04457,0.06250
0.046664,0.95699,0.19070,0.98913,0.60714,0.67164,0.09756,0.00022,0.31250
0.029536,0.53763,0.16744,0.55435,0.60714,0.83582,0.56098,0.01685,0.01042
0.021049,0.55914,0.01628,0.55435,0.35714,0.83582,0.29268,0.01625,0.05208
0.017946,0.66667,0.24186,0.67391,0.71429,0.67164,0.63415,0.03185,0.91667
0.165971,0.91398,0.37442,0.96739,0.71429,1.00000,0.73171,0.00084,0.02083
0.036354,0.90323,0.16744,0.90217,0.60714,1.00000,0.56098,0.01326,0.02083
0.089144,0.98925,0.19302,1.00000,0.16071,0.83582,0.19512,0.00323,0.33333
0.023826,0.69892,0.34651,0.69565,1.00000,0.67164,1.00000,0.00131,0.01042
0.262434,0.43011,0.06744,0.43478,0.60714,0.83582,0.43902,0.01972,0.34375
0.037656,0.84946,0.36279,0.94565,0.71429,1.00000,0.73171,0.01780,0.05208
0.005855,0.81720,0.58140,0.82609,0.71429,0.67164,0.63415,0.00131,0.02083
0.079755,0.84946,0.20233,0.94565,0.83929,1.00000,0.78049,0.00050,0.04167
0.164881,0.87097,0.13953,0.95652,0.48214,0.67164,0.48780,0.02626,0.11458
0.063041,0.31183,0.15581,0.31522,0.71429,0.67164,0.70732,0.00184,0.02083
0.035981,0.52688,0.02093,0.53261,0.48214,0.67164,0.60976,0.00428,0.10417
0.062152,0.55914,0.12326,0.56522,0.60714,0.83582,0.56098,0.00831,0.96875
0.036384,0.89247,0.01628,0.96739,0.44643,1.00000,0.51220,0.00447,0.32292
0.019519,0.91398,0.15814,0.96739,0.71429,0.67164,0.73171,0.00355,0.09375
0.426639,0.81720,0.16977,0.82609,0.71429,0.83582,0.73171,0.00323,0.00000
0.033194,0.86022,0.01395,0.94565,0.71429,1.00000,0.73171,0.00370,0.33333
0.036788,0.93548,0.02326,0.97826,0.71429,1.00000,0.73171,0.00390,0.40625
0.006437,0.10753,0.09767,0.10870,0.48214,0.67164,0.60976,0.00263,0.04167
0.006605,0.88172,0.07907,0.95652,0.83929,1.00000,0.70732,0.00008,0.10417
0.653536,0.82796,0.03488,0.83696,0.71429,0.67164,0.82927,0.00520,0.07292
0.022707,0.92473,0.24651,0.97826,0.60714,1.00000,0.56098,0.00295,0.10417
0.028116,0.88172,0.16279,0.89130,0.83929,0.83582,0.70732,0.01876,0.09375
0.006528,0.94624,0.44884,0.98913,0.60714,0.67164,0.56098,0.01193,0.95833
0.004931,0.77419,0.20465,0.78261,0.60714,1.00000,0.56098,0.00245,0.07292
0.012749,0.91398,0.07209,0.96739,0.83929,1.00000,0.80488,0.00357,0.09375
0.038363,0.81720,0.55349,0.82609,0.30357,0.83582,0.29268,0.05293,0.05208
0.010297,0.81720,0.65349,0.82609,1.00000,0.83582,0.95122,0.00131,0.09375
0.066328,0.77419,0.05581,0.77174,0.71429,0.67164,0.73171,0.00860,0.92708
0.019392,0.10753,0.07907,0.09783,0.16071,1.00000,0.36585,0.00944,0.94792
0.028992,0.94624,0.27209,0.97826,0.60714,0.67164,0.68293,0.01695,0.65625
0.031565,0.93548,0.09767,0.97826,0.89286,0.83582,0.90244,0.05877,0.10417
0.014941,0.95699,0.12326,0.98913,0.44643,0.83582,0.63415,0.00119,0.07292
0.015749,0.96774,0.15814,0.98913,0.71429,0.67164,0.73171,0.00370,0.09375
0.083591,0.61290,0.05116,0.60870,0.48214,1.00000,0.60976,0.13721,0.31250
0.015951,0.97849,0.38605,1.00000,0.60714,0.67164,0.56098,0.00052,0.94792
0.044556,0.87097,0.20465,0.86957,0.60714,0.67164,0.43902,0.00785,0.08333
0.023000,0.84946,0.31163,0.94565,0.60714,0.67164,0.56098,0.00188,0.08333
0.330529,0.51613,0.01628,0.52174,0.60714,0.67164,0.75610,0.48042,0.08333
0.049670,0.86022,0.48837,0.94565,0.48214,0.67164,0.36585,0.01422,0.10417
0.029217,0.29032,0.07907,0.28261,0.71429,0.67164,0.73171,0.01981,0.58333
0.005199,0.52688,0.17907,0.52174,0.89286,0.83582,0.90244,0.00096,0.09375
0.081124,0.88172,0.19302,0.95652,0.60714,0.67164,0.56098,0.00020,0.97917
0.063113,0.63441,0.05116,0.63043,0.83929,0.83582,0.70732,0.01736,0.06250
0.044412,0.83871,0.10233,0.84783,0.35714,0.83582,0.29268,0.03859,0.08333
0.016355,0.91398,0.63488,0.96739,0.44643,1.00000,0.63415,0.00131,0.08333
0.040483,0.69892,0.29302,0.69565,0.80357,0.83582,0.85366,0.00179,0.98958
0.041230,0.98925,0.01860,1.00000,0.44643,1.00000,0.51220,0.00361,0.40625
0.063602,0.81720,0.26744,0.82609,0.71429,0.83582,0.19512,0.07444,0.88542
0.058554,0.69892,0.10000,0.69565,0.60714,0.83582,0.43902,0.00657,0.34375
0.095958,0.91398,0.15581,0.92391,0.83929,0.67164,0.70732,0.02204,0.94792
0.090658,0.93548,0.06977,0.97826,0.71429,0.67164,0.73171,0.00036,0.89583
0.040665,0.94624,0.02791,0.97826,0.71429,1.00000,0.73171,0.00428,0.36458
0.580352,0.10753,0.03023,0.10870,0.60714,0.83582,0.43902,0.00802,0.96875
0.045269,0.89247,0.03256,0.96739,0.30357,1.00000,0.43902,0.02454,0.08333
0.067287,0.64516,0.12326,0.65217,0.71429,0.50746,0.73171,0.00932,0.02083
0.022008,0.60215,0.24186,0.59783,0.71429,0.67164,0.51220,0.00259,0.04167
0.052410,0.83871,0.06047,0.83696,0.35714,0.83582,0.29268,0.04533,0.09375
0.023725,1.00000,0.28140,1.00000,0.71429,1.00000,0.63415,0.00227,0.06250
0.006461,0.81720,0.54186,0.82609,0.80357,0.83582,0.85366,0.00084,0.05208
0.037152,0.86022,0.60000,0.94565,0.71429,1.00000,0.73171,0.00036,0.07292
0.013225,0.95699,0.07209,0.98913,0.83929,0.67164,0.80488,0.02019,0.97917
0.080966,0.97849,0.23023,1.00000,0.71429,0.67164,0.73171,0.02904,0.00000
0.019787,0.81720,0.47674,0.82609,0.60714,0.83582,0.43902,0.00992,0.08333
0.006815,0.52688,0.19070,0.52174,0.89286,0.83582,0.90244,0.00347,0.10417
0.052941,1.00000,0.03023,1.00000,0.60714,1.00000,0.68293,0.01986,0.06250
0.015210,0.84946,0.03721,0.94565,0.71429,0.67164,0.19512,0.00036,0.02083
0.023422,0.95699,0.14419,0.98913,0.71429,0.67164,0.73171,0.04720,0.04167
0.043310,0.84946,0.29302,0.84783,0.60714,0.83582,0.43902,0.03668,0.01042
0.017162,0.34409,0.02326,0.33696,0.00000,0.67164,0.41463,0.00363,0.03125
0.024330,0.41935,0.12791,0.42391,0.71429,0.83582,0.73171,0.00577,0.05208
0.025804,0.89247,0.11628,0.90217,0.71429,0.67164,0.73171,0.01441,0.07292
0.278880,0.78495,0.07907,0.79348,0.71429,0.67164,0.73171,0.02043,0.03125
0.043371,1.00000,0.05581,1.00000,0.71429,1.00000,0.73171,0.02187,0.06250
0.077972,0.84946,0.14186,0.94565,0.48214,0.67164,0.48780,0.06773,0.98958
0.126901,0.83871,0.04651,0.94565,0.71429,1.00000,0.63415,0.01392,0.89583
0.055849,0.91398,0.26977,0.96739,0.44643,1.00000,0.51220,0.00418,0.39583
0.009490,0.90323,0.71628,0.96739,0.71429,0.83582,0.19512,0.00992,0.07292
0.039252,0.98925,0.03256,1.00000,0.71429,1.00000,0.73171,0.00313,0.41667
0.013843,0.91398,0.33721,0.96739,0.71429,0.67164,0.63415,0.00020,0.97917
0.019989,0.52688,0.12093,0.53261,0.30357,0.83582,0.29268,0.00323,0.01042
0.021772,0.90323,0.09070,0.91304,0.60714,0.67164,0.29268,0.00299,0.03125
0.016759,0.83871,0.79767,0.94565,0.89286,0.83582,0.90244,0.00036,0.11458
0.126936,0.60215,0.17674,0.59783,1.00000,1.00000,0.95122,0.00434,0.59375
0.152679,0.44086,0.03721,0.43478,0.60714,0.83582,0.43902,0.00100,0.04167
0.012989,0.60215,0.09070,0.60870,0.71429,1.00000,0.63415,0.00115,0.06250
0.046944,0.84946,0.27209,0.94565,0.71429,0.83582,0.19512,0.02975,0.32292
0.035052,0.87097,0.01395,0.95652,0.71429,1.00000,0.73171,0.00304,0.40625
0.032750,0.86022,0.19767,0.94565,0.60714,0.67164,0.56098,0.01123,0.88542
0.026047,0.88172,0.16047,0.89130,0.83929,0.83582,0.70732,0.02079,0.08333
0.015143,0.81720,0.60465,0.82609,0.89286,0.83582,0.90244,0.00370,0.59375
0.021100,0.92473,0.36744,0.97826,0.30357,0.67164,0.29268,0.00532,0.92708
0.022075,1.00000,0.15814,1.00000,0.71429,0.67164,0.73171,0.00370,0.11458
0.037101,0.52688,0.14419,0.53261,0.44643,0.67164,0.63415,0.02724,0.15625
0.049555,0.83871,0.28605,0.94565,0.71429,0.67164,0.73171,0.00487,0.98958
0.022170,0.92473,0.02326,0.97826,0.71429,0.67164,0.63415,0.00036,0.91667
0.039857,0.97849,0.06047,1.00000,0.60714,1.00000,0.68293,0.01259,0.03125
0.019585,0.96774,0.69302,0.98913,0.71429,0.67164,0.73171,0.00466,0.05208
0.027056,0.81720,0.46512,0.82609,0.89286,0.83582,0.90244,0.00131,0.58333
0.021453,0.77419,0.03953,0.77174,0.71429,0.67164,0.73171,0.03716,0.05208
0.008278,1.00000,0.81860,1.00000,0.60714,0.67164,0.43902,0.00036,0.64583
0.033350,0.41935,0.11163,0.42391,0.71429,0.67164,0.51220,0.00131,0.20833
0.186423,0.26882,0.06977,0.27174,0.48214,0.67164,0.60976,0.41345,0.01042
0.057486,0.84946,0.10233,0.94565,0.71429,0.67164,0.73171,0.03641,0.64583
0.237286,0.89247,0.10233,0.89130,0.48214,0.67164,0.36585,0.03372,0.04167
0.035738,0.64516,0.19535,0.65217,0.71429,0.67164,0.73171,0.05561,0.37500
0.049099,0.83871,0.08837,0.84783,0.35714,0.83582,0.29268,0.04660,0.08333
0.090355,0.77419,0.17442,0.77174,0.71429,1.00000,0.73171,0.08878,0.08333
0.099340,0.94624,0.06977,0.98913,0.71429,0.67164,0.19512,0.00705,0.10417
0.131242,0.93548,0.36047,0.97826,0.71429,1.00000,0.73171,0.09547,0.38542
0.037174,0.38710,0.01395,0.38043,0.71429,0.83582,0.51220,0.00110,0.09375
0.037677,0.94624,0.33721,0.98913,0.71429,1.00000,0.73171,0.00437,0.31250
0.009086,0.69892,0.31860,0.69565,0.60714,0.83582,0.43902,0.00203,0.03125
0.027763,0.98925,0.05581,1.00000,0.83929,0.67164,0.80488,0.00036,0.98958
0.061381,1.00000,0.54651,1.00000,0.71429,1.00000,0.63415,0.00944,0.02083
0.037434,0.93548,0.03721,0.97826,0.71429,1.00000,0.73171,0.00256,0.41667
0.384195,0.30108,0.02326,0.30435,0.60714,0.67164,0.68293,0.87904,0.08333
0.044017,0.84946,0.45116,0.85870,0.89286,0.83582,0.90244,0.00514,0.01042
0.034123,0.97849,0.04651,1.00000,0.60714,0.83582,0.68293,0.00478,0.60417
0.039050,1.00000,0.33488,1.00000,0.44643,1.00000,0.51220,0.00533,0.42708
0.040301,0.93548,0.05116,0.97826,0.71429,1.00000,0.73171,0.00208,0.36458
0.056030,0.95699,0.32558,0.98913,0.71429,1.00000,0.73171,0.01422,0.08333
0.053204,0.69892,0.27209,0.69565,0.89286,0.83582,0.90244,0.00347,0.34375
0.031432,0.60215,0.24186,0.59783,0.16071,1.00000,0.36585,0.00211,0.05208
0.043478,1.00000,0.24884,1.00000,0.30357,1.00000,0.19512,0.00296,0.04167
0.019056,0.98925,0.35581,1.00000,0.48214,0.83582,0.36585,0.00571,0.06250
0.021806,0.83871,0.15581,0.94565,0.71429,0.67164,0.73171,0.00418,0.08333
0.073243,0.52688,0.11395,0.53261,0.60714,0.83582,0.43902,0.04087,0.36458
0.114391,0.25806,0.03721,0.26087,0.80357,0.67164,0.90244,0.06242,0.07292
0.154664,0.81720,0.02558,0.82609,0.89286,0.83582,0.90244,0.21257,0.58333
0.037596,0.88172,0.04884,0.95652,0.71429,1.00000,0.73171,0.00284,0.38542
0.017001,0.51613,0.02093,0.51087,0.30357,0.67164,0.29268,0.00227,0.95833
0.023018,0.88172,0.04186,0.95652,0.48214,1.00000,0.48780,0.02155,0.09375
0.031296,0.90323,0.11628,0.96739,0.48214,1.00000,0.60976,0.02975,0.06250
0.013124,0.89247,0.05581,0.96739,0.60714,1.00000,0.68293,0.00036,0.39583
0.093636,0.52688,0.10698,0.53261,0.71429,0.83582,0.51220,0.04039,0.10417
0.032104,0.81720,0.76047,0.82609,0.89286,0.83582,0.90244,0.00131,0.58333
0.038848,0.98925,0.31628,1.00000,0.71429,1.00000,0.73171,0.00399,0.40625
0.020999,0.91398,0.03023,0.96739,0.71429,0.67164,0.73171,0.00036,0.88542
0.041830,0.98925,0.08372,1.00000,0.83929,1.00000,0.70732,0.00036,0.06250
0.183033,0.75269,0.10000,0.75000,0.71429,0.50746,0.73171,0.04194,0.08333
0.018913,1.00000,0.15814,1.00000,0.71429,0.67164,0.73171,0.00466,0.11458
0.275205,0.76344,0.09767,0.77174,0.71429,0.67164,0.73171,0.01051,0.11458
0.016991,0.87097,0.14651,0.88043,0.60714,1.00000,0.56098,0.00380,0.06250
0.364046,0.89247,0.20000,0.96739,0.71429,0.67164,0.63415,0.01231,0.39583
0.021534,0.12903,0.09302,0.11957,0.48214,0.67164,0.60976,0.00451,0.05208
0.047510,0.30108,0.06047,0.29348,0.71429,0.50746,0.73171,0.00122,0.07292
0.021100,0.92473,0.40698,0.97826,0.60714,1.00000,0.70732,0.00562,0.09375
0.045166,0.76344,0.10698,0.76087,0.60714,0.67164,0.73171,0.01301,0.04167
0.041594,0.87097,0.31860,0.95652,0.71429,1.00000,0.73171,0.00476,0.36458
0.069054,0.60215,0.12791,0.59783,0.71429,0.67164,0.82927,0.00880,0.06250
0.034648,0.87097,0.02558,0.95652,0.71429,1.00000,0.73171,0.00399,0.36458
0.054819,0.52688,0.14186,0.52174,0.89286,0.83582,0.90244,0.00335,0.31250
0.043896,0.97849,0.02791,0.98913,0.60714,1.00000,0.68293,0.01690,0.02083
0.298762,0.90323,0.06047,0.90217,0.71429,0.67164,0.73171,0.02290,0.02083
0.072688,0.87097,0.03023,0.88043,0.48214,1.00000,0.48780,0.08098,0.35417
0.022479,0.91398,0.04419,0.96739,0.71429,0.67164,0.63415,0.00067,0.95833
0.070669,0.81720,0.52326,0.82609,0.89286,0.83582,0.90244,0.00036,0.03125
0.012720,0.93548,0.50465,0.97826,0.71429,1.00000,0.80488,0.00084,0.65625
0.035890,0.53763,0.02791,0.54348,0.60714,0.83582,0.43902,0.07026,0.86458
0.095290,0.95699,0.15349,0.98913,0.60714,1.00000,0.56098,0.00687,0.67708
0.091466,0.97849,0.27674,1.00000,0.71429,0.83582,0.19512,0.06679,0.36458
0.015547,0.96774,0.36279,0.98913,0.71429,0.83582,0.19512,0.02402,0.95833
0.165567,0.81720,0.14651,0.82609,0.71429,1.00000,0.80488,0.00131,0.07292
0.146991,0.98925,0.38140,1.00000,0.71429,1.00000,0.63415,0.00275,0.92708
0.041190,1.00000,0.56977,1.00000,0.89286,0.83582,0.90244,0.00370,0.06250
0.054637,0.93548,0.01860,0.97826,0.60714,1.00000,0.68293,0.02015,0.09375
0.032508,0.95699,0.51860,0.98913,0.71429,1.00000,0.73171,0.00084,0.96875
0.066429,0.87097,0.19070,0.86957,0.71429,1.00000,0.73171,0.02473,0.10417
0.013851,1.00000,0.44419,1.00000,0.71429,0.67164,0.73171,0.00017,0.97917
0.066934,0.83871,0.08372,0.94565,0.60714,0.67164,0.68293,0.00896,0.08333
0.020163,0.86022,0.03953,0.95652,0.60714,1.00000,0.68293,0.00043,0.98958
0.063838,0.63441,0.05116,0.63043,0.83929,0.83582,0.70732,0.02036,0.01042
0.089715,0.87097,0.01628,0.95652,0.60714,0.67164,0.68293,0.00036,0.98958
0.010045,0.93548,0.53256,0.97826,0.71429,0.67164,0.63415,0.00884,0.95833
0.009633,0.11828,0.10930,0.11957,0.69643,0.83582,0.78049,0.00128,0.66667
0.025239,1.00000,0.28605,1.00000,0.71429,1.00000,0.63415,0.00227,0.06250
0.009995,0.53763,0.03256,0.54348,0.60714,0.67164,0.43902,0.00048,0.11458
0.042280,0.86022,0.01628,0.94565,0.71429,1.00000,0.73171,0.00256,0.37500
0.591752,0.52688,0.05349,0.54348,0.89286,0.83582,0.90244,0.00191,0.02083
0.013649,0.88172,0.44186,0.95652,0.71429,0.67164,0.73171,0.00036,0.91667
0.043286,0.67742,0.04186,0.68478,0.60714,0.83582,0.68293,0.00030,0.62500
0.013225,0.88172,0.06977,0.95652,0.83929,0.67164,0.80488,0.02258,0.90625
0.091668,0.90323,0.09535,0.96739,0.71429,1.00000,0.63415,0.01111,0.67708
0.006788,0.11828,0.09767,0.10870,0.48214,0.67164,0.60976,0.00178,0.01042
0.002251,0.56989,0.11860,0.56522,0.48214,0.83582,0.36585,0.00085,0.31250
0.066833,0.58065,0.02093,0.58696,0.35714,0.83582,0.29268,0.09682,0.64583
0.019737,0.95699,0.17209,0.98913,0.83929,0.83582,0.70732,0.00108,0.07292
0.029148,0.97849,0.29070,0.98913,0.71429,1.00000,0.73171,0.00831,0.92708
0.036748,0.96774,0.50698,0.98913,0.83929,1.00000,0.80488,0.01087,0.04167
0.069155,0.87097,0.34186,0.95652,0.71429,1.00000,0.63415,0.06560,0.06250
0.039898,0.46237,0.23023,0.46739,0.89286,0.83582,0.90244,0.00151,0.65625
0.023234,0.94624,0.29535,0.98913,0.35714,1.00000,0.29268,0.01572,0.32292
0.030927,0.70968,0.05814,0.71739,0.71429,0.83582,0.63415,0.00928,0.62500
0.106407,0.81720,0.31628,0.82609,1.00000,1.00000,0.95122,0.05819,0.07292
0.050492,0.93548,0.19070,0.97826,0.60714,0.83582,0.09756,0.00531,0.04167
0.048257,0.98925,0.33488,1.00000,0.83929,0.83582,0.26829,0.03334,0.37500
0.091896,0.87097,0.15581,0.95652,0.48214,0.67164,0.48780,0.00052,0.97917
0.028772,0.97849,0.18372,1.00000,0.83929,1.00000,0.80488,0.00012,0.11458
0.283859,0.86022,0.06512,0.94565,0.71429,0.67164,0.73171,0.02221,0.04167
0.023190,0.05376,0.14884,0.04348,0.35714,0.67164,0.29268,0.00172,0.41667
0.018535,0.97849,0.26744,0.96739,0.71429,1.00000,0.73171,0.00198,0.01042
0.024970,0.70968,0.17209,0.71739,0.71429,0.83582,0.73171,0.00275,0.03125
0.039373,0.83871,0.29535,0.94565,0.80357,0.67164,0.90244,0.00227,0.11458
0.045353,0.15054,0.03256,0.14130,0.35714,0.67164,0.29268,0.00663,0.02083
0.032710,0.93548,0.23256,0.97826,0.71429,0.67164,0.73171,0.01852,0.04167
0.008052,0.91398,0.40233,0.96739,0.48214,0.83582,0.00000,0.01253,0.98958
0.039332,0.86022,0.02326,0.94565,0.71429,1.00000,0.73171,0.00428,0.36458
0.077938,0.60215,0.12326,0.59783,0.71429,0.83582,0.19512,0.00785,0.41667
0.063400,0.81720,0.39302,0.82609,0.89286,0.83582,0.90244,0.00609,0.64583
0.019383,0.81720,0.33023,0.82609,0.71429,0.67164,0.73171,0.00848,0.66667
0.011711,0.81720,0.55814,0.82609,0.71429,0.67164,0.63415,0.00131,0.11458
0.019838,0.76344,0.07674,0.77174,0.71429,0.67164,0.73171,0.00060,0.02083
0.202955,0.80645,0.06977,0.81522,0.71429,0.67164,0.73171,0.02665,0.02083
0.019519,0.95699,0.20000,0.98913,0.71429,0.67164,0.63415,0.00020,0.10417
0.037798,0.94624,0.33023,0.97826,0.71429,1.00000,0.73171,0.00485,0.40625
0.368012,0.95699,0.05814,0.98913,0.48214,0.67164,0.60976,0.00756,0.96875
0.039777,0.86022,0.02326,0.94565,0.60714,1.00000,0.68293,0.00657,0.06250
0.069423,0.90323,0.15116,0.90217,0.71429,0.67164,0.63415,0.07803,0.08333
0.064727,0.22581,0.02093,0.23913,0.60714,0.83582,0.43902,0.11124,0.98958
0.087730,0.52688,0.07209,0.53261,0.71429,0.83582,0.19512,0.00263,0.32292
0.129526,0.84946,0.03721,0.85870,0.60714,0.67164,0.68293,0.00108,0.09375
0.033719,0.84946,0.16279,0.84783,0.71429,0.50746,0.82927,0.00131,0.00000
0.027797,0.83871,0.25581,0.94565,0.44643,0.83582,0.63415,0.00036,0.02083
0.028268,1.00000,0.15814,1.00000,0.71429,0.67164,0.73171,0.00338,0.04167
0.033214,0.98925,0.02093,1.00000,0.71429,0.67164,0.73171,0.02187,0.32292
0.076121,0.84946,0.24186,0.84783,0.71429,0.83582,0.73171,0.03549,0.03125
0.038444,0.88172,0.02326,0.95652,0.71429,1.00000,0.73171,0.00351,0.32292
0.189575,0.55914,0.06047,0.56522,0.60714,0.83582,0.56098,0.17800,0.67708
0.119128,0.81720,0.29535,0.82609,0.80357,0.83582,0.85366,0.25845,0.65625
0.039211,0.94624,0.02558,0.97826,0.71429,1.00000,0.73171,0.00476,0.34375
0.025491,0.86022,0.03721,0.94565,0.71429,1.00000,0.63415,0.00000,0.42708
0.057302,0.66667,0.03256,0.67391,0.71429,0.50746,0.73171,0.01494,0.59375
0.039801,0.67742,0.06512,0.68478,0.71429,0.50746,0.63415,0.02927,0.94792
0.033618,0.84946,0.37442,0.94565,0.44643,1.00000,0.36585,0.00012,0.60417
0.025643,0.93548,0.31395,0.97826,0.71429,0.67164,0.63415,0.01053,0.93750
0.014336,0.81720,0.60698,0.82609,0.89286,0.83582,0.90244,0.00323,0.64583
0.029176,0.68817,0.03256,0.69565,0.60714,0.83582,0.43902,0.00418,0.61458
0.110728,0.47312,0.04419,0.47826,0.71429,0.67164,0.73171,0.19030,0.10417
0.021065,0.93548,0.15814,0.97826,0.71429,0.67164,0.73171,0.00338,0.09375
0.031734,0.70968,0.14884,0.71739,0.71429,0.83582,0.73171,0.00633,0.06250
0.018879,0.84946,0.18140,0.84783,0.71429,0.67164,0.73171,0.00084,0.40625
0.027460,1.00000,0.42326,1.00000,0.71429,1.00000,0.63415,0.01279,0.07292
0.056131,0.90323,0.29302,0.96739,0.71429,1.00000,0.73171,0.00495,0.34375
0.016557,0.69892,0.24419,0.69565,0.83929,0.83582,0.70732,0.00705,0.68750
0.015299,0.90323,0.34419,0.96739,0.48214,1.00000,0.48780,0.01043,0.39583
0.021302,0.91398,0.03023,0.96739,0.71429,0.67164,0.73171,0.00060,0.90625
0.035133,0.81720,0.31628,0.82609,0.60714,0.83582,0.43902,0.01326,0.38542
0.044340,0.98925,0.01628,1.00000,0.60714,1.00000,0.68293,0.01929,0.08333
0.328635,0.37634,0.02093,0.38043,0.89286,0.83582,0.90244,0.63891,0.00000
0.537112,0.88172,0.03023,0.95652,0.60714,0.67164,0.68293,0.01244,0.02083
0.027763,0.69892,0.30698,0.69565,0.89286,0.83582,0.90244,0.00155,0.98958
0.028268,0.87097,0.42791,0.95652,0.71429,0.67164,0.63415,0.00514,0.96875
0.039777,0.86022,0.35581,0.95652,0.71429,1.00000,0.63415,0.00084,0.62500
0.031161,0.94624,0.03256,0.97826,0.71429,0.67164,0.73171,0.00020,0.08333
0.045834,0.93548,0.00698,0.97826,0.71429,1.00000,0.63415,0.00609,0.10417
0.013407,0.83871,0.43488,0.94565,0.71429,0.67164,0.63415,0.00007,0.89583
0.033945,1.00000,0.28372,1.00000,0.60714,0.67164,0.56098,0.00018,0.28125
0.077467,0.60215,0.21163,0.59783,0.83929,1.00000,0.80488,0.04354,0.42708
0.014215,0.83871,0.43953,0.94565,0.71429,0.67164,0.63415,0.00026,0.94792
